"sbd","toan","ngu_van","ngoai_ngu","vat_li","hoa_hoc","sinh_hoc","lich_su","dia_li","gdcd","ma_ngoai_ngu"
17004209,7.4,8.5,8.8,NA,NA,NA,NA,NA,NA,"Cantonese"
17004220,7,8.75,7.2,NA,NA,NA,8.75,8.5,9.75,"Cantonese"
17004449,6.6,9.25,7.4,NA,NA,NA,8.25,8.75,9.75,"Cantonese"
17004528,6.8,9.5,8.6,NA,NA,NA,6.75,8.75,9,"Cantonese"
17004552,6.4,8.25,6.8,NA,NA,NA,7.25,7,8.25,"Cantonese"
17004553,7.6,9,6.6,NA,NA,NA,7.25,8.25,9.25,"Cantonese"
17004561,7.2,9,7.8,NA,NA,NA,6,7.75,8.75,"Cantonese"
17004583,6.8,9.5,7.2,NA,NA,NA,7,7,7.75,"Cantonese"
17004617,7.4,7.75,7.2,NA,NA,NA,7.5,7.5,7.75,"Cantonese"
17004649,7.2,8,7,NA,NA,NA,6.5,7,9,"Cantonese"
17004664,7.6,8.5,8.4,NA,NA,NA,6.5,7,9,"Cantonese"
17004668,7.8,9.5,8.4,NA,NA,NA,8,8.5,9.75,"Cantonese"
17004718,6.6,8.75,6.6,NA,NA,NA,7,6,8.75,"Cantonese"
17004748,6.8,9,6.6,NA,NA,NA,6,6,8.25,"Cantonese"
17004759,8,9.75,9.6,NA,NA,NA,9,8,9.5,"Cantonese"
17005408,6.8,7,8.4,NA,NA,NA,6.25,7.5,8.5,"Cantonese"
17005573,8,8.25,7.6,NA,NA,NA,6.75,7,8.5,"Cantonese"
17005753,8,8.5,7.8,NA,NA,NA,4.5,7.75,8,"Cantonese"
17005953,7,8.5,7,NA,NA,NA,5.75,5.75,8.5,"Cantonese"
17005967,8.2,9,9.6,NA,NA,NA,7.75,8.25,9.5,"Cantonese"
17006041,8.2,9,5.4,5.5,8,8.5,NA,NA,NA,"Cantonese"
17006065,7,9,5,NA,NA,NA,7.25,8.5,9,"Cantonese"
17006122,5.4,9.25,9.6,NA,NA,NA,6.75,7.75,8,"Cantonese"
17006128,7.2,8,5.8,NA,NA,NA,4.5,7.25,5.75,"Cantonese"
17006172,8,7.75,8.4,NA,NA,NA,7.5,8.5,9.75,"Cantonese"
17006266,6.8,9,6.4,NA,NA,NA,6,6.75,8.5,"Cantonese"
17006394,8.4,9.5,7.6,NA,NA,NA,6.75,6.25,9,"Cantonese"
17006450,8.2,9,7.4,NA,NA,NA,5.75,5.75,9.25,"Cantonese"
17006478,7.4,7.75,8.4,NA,NA,NA,9.5,9.5,9.5,"Cantonese"
17006506,7,7.5,6.8,NA,NA,NA,6,7.75,8.25,"Cantonese"
17006523,8.4,9.25,6.4,NA,NA,NA,6,7.25,8.25,"Cantonese"
17006602,8,9,6.2,NA,NA,NA,8,8,8.5,"Cantonese"
17006638,7.8,7.75,7.8,NA,NA,NA,4.75,6.25,7,"Cantonese"
17006674,5.4,8.5,7.4,NA,NA,NA,6.5,6.5,8.5,"Cantonese"
17006678,6,8.75,6.8,NA,NA,NA,8.25,7.75,9.25,"Cantonese"
17006688,6,7.75,7,NA,NA,NA,8.25,8.25,NA,"Cantonese"
17006749,8,8.75,6.6,NA,NA,NA,8.5,8.75,9.5,"Cantonese"
17006920,6.2,8.25,7.6,NA,NA,NA,7,8.5,9.25,"Cantonese"
17007041,6.2,8.5,6.8,NA,NA,NA,3,8.5,9,"Cantonese"
17007096,7.6,6.75,8,NA,NA,NA,7,8.5,8.75,"Cantonese"
17007097,7.4,8.25,7.2,NA,NA,NA,5,6,8.75,"Cantonese"
17007108,7.2,8.75,7.6,NA,NA,NA,6,7.5,9,"Cantonese"
17007364,8.4,8.5,5.6,NA,NA,NA,8,7,9,"Cantonese"
17007377,5.2,9.5,8.6,NA,NA,NA,7.75,7.25,8.5,"Cantonese"
17007467,5.2,8,6.4,NA,NA,NA,7,7,8.5,"Cantonese"
17007728,7.2,7,7.8,NA,NA,NA,5.25,7,8.75,"Cantonese"
17007733,5.8,7.75,5.4,NA,NA,NA,6.75,6,6.5,"Cantonese"
17007735,8.4,8.5,7.8,NA,NA,NA,5.25,5.75,8.5,"Cantonese"
17007736,7.4,8.5,7.6,NA,NA,NA,6.25,8,8.75,"Cantonese"
17007739,7,8.75,8,NA,NA,NA,8.25,6.75,8,"Cantonese"
17007789,7.2,8.5,3.2,NA,NA,NA,6.75,7.25,9,"Cantonese"
17007851,6.8,8.75,6.6,NA,NA,NA,6.25,7,8,"Cantonese"
17007877,7.6,9.5,8.4,NA,NA,NA,8.25,8.5,9.25,"Cantonese"
17007887,7.8,7.5,7,NA,NA,NA,NA,NA,NA,"Cantonese"
17007892,7.2,8.75,6.8,NA,NA,NA,6.5,7.5,8.75,"Cantonese"
17007924,2.6,6.25,3.6,NA,NA,NA,3.25,5.25,7,"Cantonese"
17008203,6.8,9,8.8,NA,NA,NA,6.5,7.5,9,"Cantonese"
17008204,7,8.75,8.6,NA,NA,NA,7.5,7.25,9.5,"Cantonese"
17008206,8,9.5,8.2,NA,NA,NA,9,8,9.5,"Cantonese"
17008345,7.4,9.5,8.8,NA,NA,NA,6.75,7.25,8.5,"Cantonese"
17008398,4.2,7.5,7.2,NA,NA,NA,4.5,6.25,8,"Cantonese"
17008413,7.4,9.5,8.4,NA,NA,NA,10,9.75,9.5,"Cantonese"
17008424,8,8.25,7.8,NA,NA,NA,5.5,7.25,9.25,"Cantonese"
17008473,5.2,8.75,8.8,NA,NA,NA,6.75,7.5,7.75,"Cantonese"
17008527,9,9.5,8.4,NA,NA,NA,5.75,6.75,8.25,"Cantonese"
17008563,6.8,8.75,8,NA,NA,NA,9.5,9.25,9.75,"Cantonese"
17008607,6.6,7.5,8.8,NA,NA,NA,7.5,7,9,"Cantonese"
17008621,5.8,7.25,9.4,NA,NA,NA,6.75,7.75,9,"Cantonese"
17008631,8.2,9.5,9.2,NA,NA,NA,7,8,8.75,"Cantonese"
17008634,6.8,9,8.2,NA,NA,NA,6.75,7.75,9.5,"Cantonese"
17008636,7,8.75,8.8,NA,NA,NA,6.75,8.25,8.25,"Cantonese"
17008655,7.2,8.75,9.4,NA,NA,NA,6.75,8.5,9,"Cantonese"
17008684,7.6,9,9.6,NA,NA,NA,7.75,7.25,9.5,"Cantonese"
17008729,7.8,9,8.6,NA,NA,NA,8,7,9.25,"Cantonese"
17008754,8.4,8.75,9.6,NA,NA,NA,8,7.75,9,"Cantonese"
17008784,6,8.25,9.8,NA,NA,NA,5.75,6.25,7.5,"Cantonese"
17008821,6.6,8.75,7.8,NA,NA,NA,10,9.25,8.5,"Cantonese"
17008862,6.4,7.25,8.8,NA,NA,NA,6,8,8,"Cantonese"
17008872,7.6,9,8.4,NA,NA,NA,7,6.25,7.75,"Cantonese"
17008916,6.8,8.5,9.6,NA,NA,NA,8.75,8.25,9.75,"Cantonese"
17008957,5.6,9,9.6,NA,NA,NA,7.25,6.25,7.75,"Cantonese"
17008960,7.6,9.5,9.4,NA,NA,NA,7.25,7.5,8.5,"Cantonese"
17008962,8.2,8.25,9.2,NA,NA,NA,6,6.5,7.5,"Cantonese"
17008981,7.2,9.25,8.4,NA,NA,NA,6.5,6.75,9.25,"Cantonese"
17009008,8,9.25,9.6,NA,NA,NA,7.75,8,9,"Cantonese"
17009009,7.6,8.5,10,NA,NA,NA,6.75,7.5,9,"Cantonese"
17009077,7.6,9.75,9.4,NA,NA,NA,8.5,8.75,9.25,"Cantonese"
17009211,6.6,9,7.4,NA,NA,NA,6.25,7,9,"Cantonese"
17009316,6.4,8.25,4.6,NA,NA,NA,4.75,5.75,8,"Cantonese"
17009375,7.2,9,8,NA,NA,NA,7.5,8.75,9.5,"Cantonese"
17009581,8.4,9,7.8,NA,NA,NA,6.75,8,9.25,"Cantonese"
17009746,5.8,9,4.8,NA,NA,NA,7,6.75,7.25,"Cantonese"
17009929,3.6,8.5,6.4,NA,NA,NA,6,6.5,6.5,"Cantonese"
17009963,8.2,9.75,6.8,NA,NA,NA,8.25,8.5,9.5,"Cantonese"
17010005,7,8.75,8.8,NA,NA,NA,6.5,6.25,9.25,"Cantonese"
17010236,7.6,9,6.6,NA,NA,NA,7,7.75,9.25,"Cantonese"
17010263,7,7.5,4.6,NA,NA,NA,5.25,7.5,8.75,"Cantonese"
17010331,7.4,8.5,5.6,NA,NA,NA,6.5,8.25,9.5,"Cantonese"
17010441,7.4,9,6.4,NA,NA,NA,6.25,5.75,9.25,"Cantonese"
17010548,7.8,8,6,NA,NA,NA,6.25,6.75,8.75,"Cantonese"
17010717,6.8,7.25,5.4,NA,NA,NA,6.5,6.75,8,"Cantonese"
17010790,6.6,9.5,8.2,NA,NA,NA,7.5,7.75,9.25,"Cantonese"
17010986,5,6.75,3.6,NA,NA,NA,5,7.5,6.5,"Cantonese"
17011005,5,8,3.4,NA,NA,NA,7.25,7.5,8,"Cantonese"
17011024,5,8.25,6,NA,NA,NA,4,5.5,6.25,"Cantonese"
17011087,7,9.25,8.6,NA,NA,NA,7.25,8.25,9,"Cantonese"
17011110,6.6,9,8.6,NA,NA,NA,7.75,8.75,9.25,"Cantonese"
17011291,8,9.25,8,NA,NA,NA,6.5,7.5,7.75,"Cantonese"
17011359,7.4,9,7.4,NA,NA,NA,8.25,7,8.25,"Cantonese"
17011476,8,8.25,8.8,NA,NA,NA,9.5,9.25,9.75,"Cantonese"
17011593,7.4,8.25,8.6,NA,NA,NA,7.5,7.5,8,"Cantonese"
17011620,6.4,8.25,5.8,NA,NA,NA,8.25,7,8.5,"Cantonese"
17011766,6.8,7,5.8,NA,NA,NA,7,8.5,9.5,"Cantonese"
17011798,6.8,7.5,5.4,NA,NA,NA,7.25,7.5,9,"Cantonese"
17011805,5.2,8,5.2,NA,NA,NA,6.75,7.75,8.5,"Cantonese"
17011954,8.2,9,8,NA,NA,NA,8,9.25,9.5,"Cantonese"
17011955,6.4,8.25,6.8,NA,NA,NA,8.25,8.75,9.25,"Cantonese"
17012005,7.4,7.25,4.8,NA,NA,NA,8.5,8.25,9,"Cantonese"
17012036,4.8,7.75,5.8,NA,NA,NA,5.75,5.5,6.25,"Cantonese"
17012064,7.8,8.25,6.8,7,7,5.25,NA,NA,NA,"Cantonese"
17012370,7.2,9.75,8,NA,NA,NA,9.5,9.5,9,"Cantonese"
17012497,6,7.5,5.6,NA,NA,NA,5.5,7.25,8.75,"Cantonese"
17012553,7.8,8.75,9.4,NA,NA,NA,6.5,8.25,9,"Cantonese"
17012573,6.4,7.75,7.4,NA,NA,NA,5.75,8,8.25,"Cantonese"
17012602,7.2,8.75,5.4,NA,NA,NA,7,7.75,9,"Cantonese"
17012620,7.4,9.5,8,NA,NA,NA,7.5,6.75,9.5,"Cantonese"
17012622,8.4,9.75,8.8,NA,NA,NA,8,8.25,9.5,"Cantonese"
17012627,7,8,7.2,NA,NA,NA,6.75,8,8.25,"Cantonese"
17012633,7.4,7.5,6.6,NA,NA,NA,6.75,8.5,9.5,"Cantonese"
17012667,7,9.25,6.8,NA,NA,NA,7.75,9,8.5,"Cantonese"
17012690,5.6,8.5,4.2,NA,NA,NA,5,8.5,7,"Cantonese"
17012701,5.6,7.75,3.4,NA,NA,NA,5.75,7.25,9.25,"Cantonese"
17012728,7.6,9,6.4,8,6.25,5.25,NA,NA,NA,"Cantonese"
17012783,7.4,7.5,7.2,NA,NA,NA,8.75,8.25,9.75,"Cantonese"
17012833,6.8,9.5,6.2,NA,NA,NA,4.75,6,7.75,"Cantonese"
17012868,7.8,9.25,6.8,NA,NA,NA,7.25,8.5,8.5,"Cantonese"
17012923,6,9.25,5.8,NA,NA,NA,6.75,8,9,"Cantonese"
17012929,7,7.75,7.2,NA,NA,NA,5.75,7,8.75,"Cantonese"
17013285,6.6,8,4.2,6.5,5.75,6,NA,NA,NA,"Cantonese"
17013613,7,7.25,5.8,NA,NA,NA,NA,NA,NA,"Cantonese"
17013985,7.2,8,7.2,NA,NA,NA,6.25,5.5,7.75,"Cantonese"
17014039,6,8.75,7,NA,NA,NA,6.25,8.25,9,"Cantonese"
17014070,8.8,6.5,5.8,8.5,8.25,7.25,NA,NA,NA,"Cantonese"
17014215,7.2,7.5,6.6,3.75,7.5,7,NA,NA,NA,"Cantonese"
17014327,3.2,8.75,4.2,NA,NA,NA,5.25,5.5,7.75,"Cantonese"
17014390,4.8,7.5,3.2,NA,NA,NA,6,6.75,7.5,"Cantonese"
17014404,5.4,8.75,4,NA,NA,NA,6.5,7.75,6.5,"Cantonese"
17014733,5.6,8.5,5,NA,NA,NA,6,7.75,8.5,"Cantonese"
17014834,7.8,8.25,7.2,NA,NA,NA,5.5,6.75,8.25,"Cantonese"
17015440,7.8,7.25,7.8,NA,NA,NA,4.75,6.5,8.75,"Cantonese"
17015448,7.4,8.5,8.4,NA,NA,NA,7.25,7,9,"Cantonese"
17015541,8.4,8.25,7.2,NA,NA,NA,7.5,7.25,9.25,"Cantonese"
17015543,8.2,8.5,8,NA,NA,NA,7.5,6.75,9.5,"Cantonese"
17015585,7,7.75,7.2,NA,NA,NA,8,7.75,9.25,"Cantonese"
17015634,8.6,8,7.2,5.75,7,6.5,NA,NA,NA,"Cantonese"
17015799,7,9.25,5.8,NA,NA,NA,5.5,8.25,8,"Cantonese"
17015840,5.2,8,5.4,NA,NA,NA,5.75,7.25,8.75,"Cantonese"
17015846,7.2,8,4.8,NA,NA,NA,5.25,7.5,8.5,"Cantonese"
17015855,8.6,7.75,7.2,NA,NA,NA,7,8,8.25,"Cantonese"
17015870,7.6,8.25,8.2,NA,NA,NA,6.75,7.5,8,"Cantonese"
17015893,4.6,3.5,4.4,NA,NA,NA,5,7.5,NA,"Cantonese"
17015917,5.4,6.25,6.8,NA,NA,NA,8.25,7.5,NA,"Cantonese"
17015934,7.8,8.5,6.4,NA,NA,NA,5,7.5,8.25,"Cantonese"
17015976,8,9.25,9.2,NA,NA,NA,7.25,8.25,9.25,"Cantonese"
17015997,6.8,7.5,8.2,NA,NA,NA,8,7.5,9,"Cantonese"
17016045,8.2,9,8.2,NA,NA,NA,5.75,7.75,8.5,"Cantonese"
17016056,7.2,9,7.4,NA,NA,NA,5,7.75,9,"Cantonese"
17016074,6.4,8.5,6.2,NA,NA,NA,6.75,8,9.25,"Cantonese"
17016102,6,8.75,6.4,NA,NA,NA,5.25,7.25,8,"Cantonese"
17016172,7.6,8.5,7.4,NA,NA,NA,5.5,6.75,8.75,"Cantonese"
17016266,4.4,9,7,NA,NA,NA,7.75,7,6.75,"Cantonese"
17016503,4.6,6.25,6.6,NA,NA,NA,7,7.75,8.5,"Cantonese"
17016528,8,9.25,7,NA,NA,NA,6,8,8.5,"Cantonese"
17016624,7,9.75,8.4,NA,NA,NA,8.75,7.75,9.25,"Cantonese"
17016631,7.4,8.25,7.6,NA,NA,NA,2,5.25,7.5,"Cantonese"
17016724,8.2,8.25,8.6,NA,NA,NA,8.25,8,9.5,"Cantonese"
17016760,6.6,9,8,NA,NA,NA,5.25,7.5,9,"Cantonese"
17016764,8.2,8.25,8.2,NA,NA,NA,7,7,9.25,"Cantonese"
17016779,7,8.75,6.6,NA,NA,NA,5.5,7.25,8.75,"Cantonese"
17016877,6.6,8.25,7.4,NA,NA,NA,6.25,8,8.25,"Cantonese"
17016889,5.4,7.5,5.6,NA,NA,NA,6.5,8.25,9,"Cantonese"
17017157,5.8,8.5,7,NA,NA,NA,8,8.25,8.75,"Cantonese"
17017177,7.8,9,5.8,NA,NA,NA,6.25,8.5,7.75,"Cantonese"
17017213,7.2,9.25,7.8,NA,NA,NA,7.5,7.25,8.75,"Cantonese"
17017239,7,7.75,5.2,NA,NA,NA,6.25,7.25,8.75,"Cantonese"
17017259,8.2,7.25,7.4,NA,NA,NA,6.5,6.75,9.25,"Cantonese"
17017262,8.4,8.75,8.6,NA,NA,NA,6.5,7,7.5,"Cantonese"
17017295,6.6,8.75,6.6,NA,NA,NA,7.25,7.5,7,"Cantonese"
17017318,4.6,7.75,8.6,NA,NA,NA,4.25,5.75,7.25,"Cantonese"
17017339,7.4,9,6.6,NA,NA,NA,5,7.75,8,"Cantonese"
17017340,6.6,9.25,5.8,NA,NA,NA,5.75,7.5,9,"Cantonese"
17017344,7.2,8.25,6.4,NA,NA,NA,6,6.75,8.25,"Cantonese"
17017368,6.4,9,3.2,NA,NA,NA,7,7.25,7.5,"Cantonese"
17017369,7.6,8.5,5.4,NA,NA,NA,5.25,8,6.5,"Cantonese"
17017402,6,8.25,8,NA,NA,NA,7.5,8.75,9,"Cantonese"
17017742,9.2,6.25,7,NA,NA,NA,8.75,9,10,"Cantonese"
17017900,8.2,9.25,8.2,NA,NA,NA,7.75,9.25,8.5,"Cantonese"
18000121,5,6.75,5.8,NA,NA,NA,6.5,6.25,7.75,"Cantonese"
18000147,5.6,7,4.4,NA,NA,NA,6.5,6.75,8.75,"Cantonese"
18000234,7.4,7.5,8.2,NA,NA,NA,7.5,8.25,10,"Cantonese"
18000918,6.2,8,5.6,NA,NA,NA,5.75,7.5,9,"Cantonese"
18000932,7.8,8.25,7.4,NA,NA,NA,8.25,8.5,7.75,"Cantonese"
18000953,6.4,8.25,6.4,NA,NA,NA,6.75,8.5,9,"Cantonese"
18000956,8,9.25,9.2,NA,NA,NA,8.75,8.5,9.25,"Cantonese"
18001002,7.4,9,6.4,NA,NA,NA,7.25,7.75,9.25,"Cantonese"
18001276,7.6,8.75,8.4,NA,NA,NA,6.75,7.75,9,"Cantonese"
18001317,7.6,8.25,7.6,NA,NA,NA,7.5,7.25,9,"Cantonese"
18001339,7.6,7.5,6.8,NA,NA,NA,8,7.25,8.25,"Cantonese"
18001343,7.4,8.75,7.2,NA,NA,NA,7.75,8.75,8.5,"Cantonese"
18001363,8.8,9,8.8,NA,NA,NA,7.75,8,9.5,"Cantonese"
18001402,7,8.5,3.6,NA,NA,NA,7,9.25,9.25,"Cantonese"
18001422,7.8,8.25,7.2,NA,NA,NA,7.75,7.5,8.25,"Cantonese"
18001428,6.6,8,5.8,NA,NA,NA,5.5,5.75,6.75,"Cantonese"
18001431,6.6,9,7,NA,NA,NA,8.25,7.75,9.25,"Cantonese"
18001625,8,7.25,3.6,NA,NA,NA,5.75,7.5,8.5,"Cantonese"
18001631,6.2,8.5,7.2,NA,NA,NA,5.75,7,8.5,"Cantonese"
18002922,7.6,9,7.2,NA,NA,NA,7.5,8,9.5,"Cantonese"
18003152,NA,8.25,9,NA,NA,NA,9.25,10,NA,"Cantonese"
18003421,5.8,8,7.4,NA,NA,NA,9.25,9,9,"Cantonese"
18003565,7.6,7.5,6.2,NA,NA,NA,7.5,8,7.5,"Cantonese"
18003638,7.2,8.25,7.8,NA,NA,NA,7.5,7.5,8.75,"Cantonese"
18003917,7,8.75,6.8,NA,NA,NA,6.5,8.25,9,"Cantonese"
18004018,8.4,9,9.6,NA,NA,NA,6.75,8.25,8.75,"Cantonese"
18004108,7.6,9,6.8,NA,NA,NA,9.25,9.5,8.75,"Cantonese"
18004113,7.2,8.25,7.4,NA,NA,NA,6.75,6.25,7.5,"Cantonese"
18004516,8.8,9.25,8.2,5.75,3.25,5,NA,NA,NA,"Cantonese"
18004597,8,8.5,9,2.5,3.5,4.75,NA,NA,NA,"Cantonese"
18004928,8.2,8.25,8,7.75,8.5,7.75,NA,NA,NA,"Cantonese"
18004954,7.6,9.25,9.2,NA,NA,NA,6.75,7.5,8,"Cantonese"
18005006,7.8,8,9.6,NA,NA,NA,7,7.5,9,"Cantonese"
18005082,8.4,8.75,6.6,NA,NA,NA,7.75,8,9,"Cantonese"
18005115,6.8,8,7.6,7.25,8.25,5.25,NA,NA,NA,"Cantonese"
18005936,5.2,7.5,5.4,NA,NA,NA,5,6.5,8,"Cantonese"
18005945,7.2,8.75,8.4,NA,NA,NA,7.5,7.75,9.25,"Cantonese"
18005954,7,9,7,NA,NA,NA,7.75,7.25,9,"Cantonese"
18006001,8.2,8,8.4,NA,NA,NA,8,7.75,9.5,"Cantonese"
18006041,8.2,9,8.2,NA,NA,NA,9.5,8.75,8.5,"Cantonese"
18006140,8.6,8.5,8.2,NA,NA,NA,6.5,8,8.5,"Cantonese"
18006253,7.2,8.75,7.6,NA,NA,NA,5.5,8,8.5,"Cantonese"
18006396,8,8.75,6.6,NA,NA,NA,6,7,8,"Cantonese"
18006445,6.8,7.5,6.6,NA,NA,NA,5.5,7,7.75,"Cantonese"
18006532,6.8,8.25,5,6.5,5.75,6,NA,NA,NA,"Cantonese"
18006619,8,8.5,8.2,NA,NA,NA,6.5,8.25,9,"Cantonese"
18006692,8.2,8.25,7.4,NA,NA,NA,7.5,8.25,9.75,"Cantonese"
18006698,4.2,8.5,2.6,NA,NA,NA,4,6,7.25,"Cantonese"
18006699,6.6,8.75,6.6,NA,NA,NA,6.75,8,9.25,"Cantonese"
18006708,7,8.5,7.6,NA,NA,NA,7.5,6.75,8.5,"Cantonese"
18006739,6.2,7.5,5.2,NA,NA,NA,7,7.75,8.75,"Cantonese"
18007187,7,7.75,4.6,NA,NA,NA,7.5,8.25,9.75,"Cantonese"
18007370,8.2,7.5,6,7.75,8.25,5.75,NA,NA,NA,"Cantonese"
18007512,7,8,6.8,4.25,7.5,8,NA,NA,NA,"Cantonese"
18007610,6.6,8,4.6,NA,NA,NA,7,8,9.25,"Cantonese"
18007691,6.4,9,6.4,NA,NA,NA,6.25,7.75,9,"Cantonese"
18007902,9,7.75,8.2,8.25,8.25,8.25,NA,NA,NA,"Cantonese"
18008093,7.8,9.25,9.6,NA,NA,NA,7.25,7,8.5,"Cantonese"
18009331,4.6,5.5,3,NA,NA,NA,4,6,8.25,"Cantonese"
18009372,3.8,7,3.2,NA,NA,NA,5.25,7.5,7.5,"Cantonese"
18009373,7,8.5,5.4,NA,NA,NA,6.5,7,8.5,"Cantonese"
18009519,6.6,7,3.6,NA,NA,NA,6.25,5.75,8,"Cantonese"
18009571,4.4,6.5,3,NA,NA,NA,4.5,6,7.75,"Cantonese"
18009581,4.6,7.75,2.8,NA,NA,NA,5,5.5,8.5,"Cantonese"
18009604,3.8,5.5,2.4,NA,NA,NA,4.75,6,8.25,"Cantonese"
18009618,3.4,5.75,3.2,NA,NA,NA,6.5,6.5,8,"Cantonese"
18009647,5,7.75,3.8,NA,NA,NA,5.75,5,8,"Cantonese"
18009655,5.8,6.75,2.2,NA,NA,NA,5.75,6.75,9,"Cantonese"
18009679,2.8,7.5,2.6,NA,NA,NA,5,5.5,7.25,"Cantonese"
18009690,6.6,7.75,7.6,NA,NA,NA,7.25,6.5,8.5,"Cantonese"
18009741,5.6,7.25,3.8,NA,NA,NA,5,6.75,8.75,"Cantonese"
18009744,3.6,7.5,2.8,NA,NA,NA,7.75,6.75,9.25,"Cantonese"
18009753,6.2,6,2.6,NA,NA,NA,6,8.25,9.25,"Cantonese"
18009763,4.4,6,3.4,NA,NA,NA,6,7.5,8.75,"Cantonese"
18009777,4.2,6.25,2,NA,NA,NA,4.5,6.25,6.25,"Cantonese"
18009810,6,8.75,2.8,NA,NA,NA,6.75,7.5,9.25,"Cantonese"
18009815,3.8,7.25,2.2,NA,NA,NA,5,6.75,9.5,"Cantonese"
18009838,3.2,7.25,4,NA,NA,NA,4,5.75,6.75,"Cantonese"
18009855,7.2,8,6.4,NA,NA,NA,6.5,8.25,9,"Cantonese"
18009863,7.6,7.25,8.8,NA,NA,NA,6.75,7.5,7.5,"Cantonese"
18009879,3.6,7,1.6,NA,NA,NA,4.5,6.5,6.5,"Cantonese"
18009883,4.8,7.5,2.8,NA,NA,NA,6,7.25,9.25,"Cantonese"
18009990,8.4,9,6,NA,NA,NA,8,6.75,9.25,"Cantonese"
18010005,4,7.25,3.8,NA,NA,NA,6,7,8.5,"Cantonese"
18010015,2.6,4.25,3.8,NA,NA,NA,6,5.5,5.25,"Cantonese"
18010095,4.6,6.75,3.2,NA,NA,NA,5.75,6.25,9,"Cantonese"
18010096,5.2,7.75,5.6,NA,NA,NA,5.5,7.25,9.25,"Cantonese"
18010100,3.2,5.5,2.6,NA,NA,NA,4.75,7.75,7.75,"Cantonese"
18010113,7,6.25,6.4,NA,NA,NA,6.25,7,8.5,"Cantonese"
18010123,6.6,8,3,NA,NA,NA,7.25,8.25,9.5,"Cantonese"
18010145,4.8,7.25,4,NA,NA,NA,6.25,6.75,7.5,"Cantonese"
18010156,5.4,5.75,4.4,NA,NA,NA,5.5,6.25,8,"Cantonese"
18010178,3.2,7.25,3,NA,NA,NA,4,7,8.75,"Cantonese"
18010182,4.4,8.25,4,NA,NA,NA,5.75,7.25,7.5,"Cantonese"
18010201,4.6,7,3,NA,NA,NA,7.5,7,8.25,"Cantonese"
18010261,3.8,6,4,NA,NA,NA,5,7.5,9,"Cantonese"
18010268,6.4,6.75,2.8,NA,NA,NA,5.5,7.5,8.5,"Cantonese"
18010271,3.4,6.25,4,NA,NA,NA,3.75,5.5,5.75,"Cantonese"
18010275,7.4,8.75,9.4,7.25,4.5,6.5,NA,NA,NA,"Cantonese"
18010277,6.6,8.25,7.6,NA,NA,NA,7.5,6.5,7.25,"Cantonese"
18010284,5,3.75,2.4,NA,NA,NA,4.5,6.25,4.75,"Cantonese"
18010291,4.8,8,2,NA,NA,NA,6,7.5,8.5,"Cantonese"
18010415,8,8.25,8.2,6.5,5,7.25,NA,NA,NA,"Cantonese"
18010571,6.6,8,6.2,7.5,5.75,7,NA,NA,NA,"Cantonese"
18010706,7.6,9,6.2,NA,NA,NA,8.75,9,9,"Cantonese"
18010744,8,8,7.2,NA,NA,NA,7.5,8.75,8.5,"Cantonese"
18010748,8,8.75,8.6,6.75,6.5,5.75,NA,NA,NA,"Cantonese"
18010877,6.2,7,6.2,NA,NA,NA,5.5,6.5,7.5,"Cantonese"
18011128,6.2,8.75,7.2,NA,NA,NA,NA,NA,NA,"Cantonese"
18011233,5,8.25,5.8,6.75,6.25,5.75,NA,NA,NA,"Cantonese"
18011460,7.4,8.5,6.8,NA,NA,NA,7,7,9.25,"Cantonese"
18011468,8,9,8.4,NA,NA,NA,7,8.75,9,"Cantonese"
18011496,6.6,7.75,6.8,NA,NA,NA,5.5,7.5,9.25,"Cantonese"
18011569,6.8,9.5,9.2,NA,NA,NA,7,7.25,9,"Cantonese"
18011632,7.2,9.5,8.4,NA,NA,NA,8,9.75,10,"Cantonese"
18011684,7.2,8.75,8.4,NA,NA,NA,6.75,8,9.25,"Cantonese"
18011885,7.6,9.75,8.8,NA,NA,NA,8.5,8.25,9.25,"Cantonese"
18011953,7.8,7.25,5.2,8,7,7.25,NA,NA,NA,"Cantonese"
18012490,7.8,7.5,9.2,NA,NA,NA,7.5,7.5,7.5,"Cantonese"
18012915,5.8,7.75,5.4,NA,NA,NA,7,6,8.5,"Cantonese"
18012959,7,7.5,5,NA,NA,NA,6,7.75,8.75,"Cantonese"
18013250,7.4,8.75,7.6,NA,NA,NA,8,7.5,9,"Cantonese"
18013537,6,8.75,8.4,NA,NA,NA,8.5,9,10,"Cantonese"
18013882,7.8,8.75,8.4,6,7,8.25,NA,NA,NA,"Cantonese"
18014549,8.6,8.75,9.2,NA,NA,NA,8.25,9.25,9.5,"Cantonese"
18014617,8,7.25,7.8,NA,NA,NA,6.75,8.25,8.5,"Cantonese"
18014655,8,9,4.6,NA,NA,NA,7,8.25,9.25,"Cantonese"
18014659,8.8,8.5,7.6,NA,NA,NA,8,8,9.5,"Cantonese"
18014692,8,9,8.2,NA,NA,NA,5.25,8.5,9.5,"Cantonese"
18014726,8.2,8.5,7.4,NA,NA,NA,6.5,7.5,8.5,"Cantonese"
18014738,7.6,9.25,8.4,NA,NA,NA,7,7,8.25,"Cantonese"
18014762,7,7.5,8,NA,NA,NA,7,8.5,9,"Cantonese"
18014783,8.6,9,8.8,NA,NA,NA,6.75,9,9.25,"Cantonese"
